,device,workload,metric,predictor,r2,max_error,mae,mape,medae,fit_time,score_time,dataset_min,dataset_max,dataset_mean,dataset_median,dataset_size
cuda_K80-depthwise_conv2d-memory-xgb,cuda_K80,depthwise_conv2d,memory,xgb,0.9083094668111167,1.17569699883461,0.02011018838707787,0.06770109331112131,0.002520168200135231,2.6368672847747803,0.04315781593322754,0.066650390625,6.24853515625,0.16750939895151568,0.075927734375,2903
cuda_K80-depthwise_conv2d-time-ert,cuda_K80,depthwise_conv2d,time,ert,0.6466653541382141,257.0972670142856,2.436998653914679,1.339989698570756,0.0740779459999996,1.1558821201324463,0.03597337007522583,0.0115441,625.638,4.0401821014123325,0.16317099999999998,2903
cuda_K80-depthwise_conv2d-power-ert,cuda_K80,depthwise_conv2d,power,ert,0.8943368543540093,37.5857242857143,5.360267563314481,0.0517566787700386,3.378434285714288,0.914065420627594,0.031205058097839355,60.234,161.83100000000002,104.94795883568723,107.97,2903
cuda_K80-depthwise_conv2d-memory-ert,cuda_K80,depthwise_conv2d,memory,ert,0.9607035716369745,1.0186043875558037,0.01434038929954512,0.03282177235330512,0.0004591587611607155,0.8179886937141418,0.029834210872650146,0.066650390625,6.24853515625,0.16750939895151568,0.075927734375,2903
cuda_K80-depthwise_conv2d-time-dTr,cuda_K80,depthwise_conv2d,time,dTr,0.300292572536712,382.38888999999995,3.6223002467728054,1.3893278292233013,0.0622152,1.014365315437317,0.0014210939407348633,0.0115441,625.638,4.0401821014123325,0.16317099999999998,2903
cuda_K80-depthwise_conv2d-power-dTr,cuda_K80,depthwise_conv2d,power,dTr,0.8585030410387118,45.521874999999994,5.610773666092943,0.055081894129552104,2.578875000000007,1.06788569688797,0.0017865896224975586,60.234,161.83100000000002,104.94795883568723,107.97,2903
cuda_K80-depthwise_conv2d-memory-dTr,cuda_K80,depthwise_conv2d,memory,dTr,0.8210261013674892,1.9515380859375,0.035029347299913936,0.07838949291471602,0.001190185546875,1.0376833081245422,0.001553177833557129,0.066650390625,6.24853515625,0.16750939895151568,0.075927734375,2903
cuda_K80-depthwise_conv2d-time-liR,cuda_K80,depthwise_conv2d,time,liR,0.09441877992752398,420.7548922382156,7.100946747280895,48.90409913160933,2.3446450603497517,0.007188022136688232,0.001301884651184082,0.0115441,625.638,4.0401821014123325,0.16317099999999998,2903
cuda_K80-depthwise_conv2d-power-liR,cuda_K80,depthwise_conv2d,power,liR,0.2945013666770996,57.16824531102739,17.239680345463647,0.18085880709393046,15.760267754628241,0.007600843906402588,0.0012146830558776855,60.234,161.83100000000002,104.94795883568723,107.97,2903
cuda_K80-depthwise_conv2d-memory-liR,cuda_K80,depthwise_conv2d,memory,liR,0.24763724243390145,4.534608327620957,0.11550804558517863,0.8599651571695692,0.04906497990965381,0.008094429969787598,0.0012769699096679688,0.066650390625,6.24853515625,0.16750939895151568,0.075927734375,2903
cuda_K80-depthwise_conv2d-time-kNN,cuda_K80,depthwise_conv2d,time,kNN,-0.12537817656004746,187.8886295969437,3.3067895528677766,2.5129756879019842,0.10644562607191049,0.006874799728393555,0.024214625358581543,0.0115441,625.638,4.0401821014123325,0.16317099999999998,2903
cuda_K80-depthwise_conv2d-power-kNN,cuda_K80,depthwise_conv2d,power,kNN,0.6621808165049491,52.98129571471002,10.16031535961101,0.09774426827627887,7.44439907635633,0.006539821624755859,0.02384209632873535,60.234,161.83100000000002,104.94795883568723,107.97,2903
cuda_K80-depthwise_conv2d-memory-kNN,cuda_K80,depthwise_conv2d,memory,kNN,0.6660634635891705,2.3722664056878937,0.04735985122850992,0.15244140350888863,0.0028213391959405094,0.007760047912597656,0.024631917476654053,0.066650390625,6.24853515625,0.16750939895151568,0.075927734375,2903
cuda_K80-depthwise_conv2d-time-SVR,cuda_K80,depthwise_conv2d,time,SVR,0.042647043803623164,267.57113085053845,3.22578704840085,1.9413624631100124,0.1477351996558376,0.1751563549041748,0.04788696765899658,0.0115441,625.638,4.0401821014123325,0.16317099999999998,2903
cuda_K80-depthwise_conv2d-power-SVR,cuda_K80,depthwise_conv2d,power,SVR,0.5118772215282741,56.62723554443241,13.859380571413517,0.14008032302016518,11.7590191296486,0.20970571041107178,0.07095694541931152,60.234,161.83100000000002,104.94795883568723,107.97,2903
cuda_K80-depthwise_conv2d-memory-SVR,cuda_K80,depthwise_conv2d,memory,SVR,0.6189807025737822,2.738557728977793,0.07242708618962801,0.49847744165855584,0.03720703609485946,0.04517847299575806,0.007496237754821777,0.066650390625,6.24853515625,0.16750939895151568,0.075927734375,2903
cuda_K80-depthwise_conv2d-time-MLP,cuda_K80,depthwise_conv2d,time,MLP,-0.1395655951485548,277.79989948216337,4.357095731448359,13.665910683507459,0.9054250922294076,9.823196411132812,0.004669368267059326,0.0115441,625.638,4.0401821014123325,0.16317099999999998,2903
cuda_K80-depthwise_conv2d-power-MLP,cuda_K80,depthwise_conv2d,power,MLP,0.7409837598672436,39.49063716536887,9.367351783297233,0.08953078671425016,6.987899094175031,13.468006312847137,0.005803883075714111,60.234,161.83100000000002,104.94795883568723,107.97,2903
cuda_K80-depthwise_conv2d-memory-MLP,cuda_K80,depthwise_conv2d,memory,MLP,0.8613801302808671,1.4706132694951295,0.032465569091586384,0.1395720585471985,0.007911249543766891,6.035627067089081,0.005338072776794434,0.066650390625,6.24853515625,0.16750939895151568,0.075927734375,2903
cuda_K80-dilated_conv2d-time-xgb,cuda_K80,dilated_conv2d,time,xgb,0.7317488124576814,6185.541008178711,23.560772203011023,8.96994428072119,2.6702842893266663,4.922647833824158,0.03132271766662598,0.013109899999999999,13876.0,63.01242027282637,1.94825,7890
cuda_K80-dilated_conv2d-power-xgb,cuda_K80,dilated_conv2d,power,xgb,0.9665031678805399,27.17097799682617,3.6490647304568755,0.027990699025308118,2.7889683151245137,3.8883941173553467,0.03116464614868164,60.946,181.964,136.1622716730038,145.74425000000002,7890
cuda_K80-dilated_conv2d-memory-xgb,cuda_K80,dilated_conv2d,memory,xgb,0.9591878112060579,2.436289131641388,0.008820037679753829,0.03603784038922056,0.0024298615753650665,5.474033832550049,0.036341309547424316,0.066650390625,6.261962890625,0.18733754901378327,0.0872802734375,7890
cuda_K80-dilated_conv2d-time-ert,cuda_K80,dilated_conv2d,time,ert,0.8433824806324277,3390.933359614285,16.64528510988411,0.38640353173428643,0.09449877057142722,2.6140562891960144,0.0826568603515625,0.013109899999999999,13876.0,63.01242027282637,1.94825,7890
cuda_K80-dilated_conv2d-power-ert,cuda_K80,dilated_conv2d,power,ert,0.9253568888414003,37.35499785714265,5.166275844800533,0.039973456701338186,3.566843214285784,2.1560786962509155,0.07941526174545288,60.946,181.964,136.1622716730038,145.74425000000002,7890
cuda_K80-dilated_conv2d-memory-ert,cuda_K80,dilated_conv2d,memory,ert,0.9584618081522978,2.1760628836495535,0.004409116475279513,0.007640986648659388,1.5258789062501735e-05,1.8947375416755676,0.05742710828781128,0.066650390625,6.261962890625,0.18733754901378327,0.0872802734375,7890
cuda_K80-dilated_conv2d-time-dTr,cuda_K80,dilated_conv2d,time,dTr,0.6904835189016637,5085.5337500000005,18.419988523526616,0.5859825285866918,0.025019750000000014,11.404597401618958,0.0022925734519958496,0.013109899999999999,13876.0,63.01242027282637,1.94825,7890
cuda_K80-dilated_conv2d-power-dTr,cuda_K80,dilated_conv2d,power,dTr,0.8853626578580526,53.775875,5.677356701520912,0.04351363701716382,3.177374999999998,8.867349863052368,0.0018450617790222168,60.946,181.964,136.1622716730038,145.74425000000002,7890
cuda_K80-dilated_conv2d-memory-dTr,cuda_K80,dilated_conv2d,memory,dTr,0.9780960597849218,1.180938720703125,0.0044325138377297214,0.010388598257231072,-0.0,7.614546239376068,0.0017102956771850586,0.066650390625,6.261962890625,0.18733754901378327,0.0872802734375,7890
cuda_K80-dilated_conv2d-time-liR,cuda_K80,dilated_conv2d,time,liR,0.07246045528817638,9743.649456233905,124.23190780072991,334.2046989434373,73.05292884550357,0.012778043746948242,0.0014461874961853027,0.013109899999999999,13876.0,63.01242027282637,1.94825,7890
cuda_K80-dilated_conv2d-power-liR,cuda_K80,dilated_conv2d,power,liR,0.24325975263292657,73.38416927454652,19.550285088979432,0.164069087617804,18.275947384794396,0.013771235942840576,0.0014660358428955078,60.946,181.964,136.1622716730038,145.74425000000002,7890
cuda_K80-dilated_conv2d-memory-liR,cuda_K80,dilated_conv2d,memory,liR,0.4518024864020432,3.31780919315546,0.1254514924429354,0.9765274269014287,0.06931699191058392,0.013114869594573975,0.001515805721282959,0.066650390625,6.261962890625,0.18733754901378327,0.0872802734375,7890
cuda_K80-dilated_conv2d-time-kNN,cuda_K80,dilated_conv2d,time,kNN,0.27491490398974644,7274.133437644738,54.41130800672762,2.2030661913421956,0.9650294080029691,0.00924617052078247,0.34240710735321045,0.013109899999999999,13876.0,63.01242027282637,1.94825,7890
cuda_K80-dilated_conv2d-power-kNN,cuda_K80,dilated_conv2d,power,kNN,0.8084413041645953,57.54958241624648,8.263149329381628,0.06513283438020587,5.470616497205922,0.0072737932205200195,0.35277384519577026,60.946,181.964,136.1622716730038,145.74425000000002,7890
cuda_K80-dilated_conv2d-memory-kNN,cuda_K80,dilated_conv2d,memory,kNN,0.814429475926815,2.6297081315116433,0.03820421561981893,0.11887273599094286,0.002332503670086857,0.007347404956817627,0.3459833264350891,0.066650390625,6.261962890625,0.18733754901378327,0.0872802734375,7890
cuda_K80-dilated_conv2d-time-SVR,cuda_K80,dilated_conv2d,time,SVR,-0.013191717119144963,8267.718823020263,60.678586455310224,3.108338170314773,1.4758642982048267,1.7365455627441406,0.486528217792511,0.013109899999999999,13876.0,63.01242027282637,1.94825,7890
cuda_K80-dilated_conv2d-power-SVR,cuda_K80,dilated_conv2d,power,SVR,0.5401942855991422,55.90389070973674,14.607367807889691,0.12244435986394056,12.446671842014595,1.7461068034172058,0.5122050046920776,60.946,181.964,136.1622716730038,145.74425000000002,7890
cuda_K80-dilated_conv2d-memory-SVR,cuda_K80,dilated_conv2d,memory,SVR,0.7865993304037004,2.7297041873565537,0.06211265817550407,0.4717222932567705,0.040363934078795516,0.19400370121002197,0.04008305072784424,0.066650390625,6.261962890625,0.18733754901378327,0.0872802734375,7890
cuda_K80-dilated_conv2d-time-MLP,cuda_K80,dilated_conv2d,time,MLP,0.3135692118883318,9538.457775529558,56.75818919630619,42.14264948504135,12.166245345647413,27.52116769552231,0.014223754405975342,0.013109899999999999,13876.0,63.01242027282637,1.94825,7890
cuda_K80-dilated_conv2d-power-MLP,cuda_K80,dilated_conv2d,power,MLP,0.8470768305733458,44.579621338068854,7.912544269352832,0.06093842108953459,6.22958567206342,23.48783439397812,0.011291861534118652,60.946,181.964,136.1622716730038,145.74425000000002,7890
