,device,workload,metric,predictor,r2,max_error,mae,mape,medae,dataset_min,dataset_max,dataset_mean,dataset_median,dataset_size
cuda_980ti-dense-time-ert:11340,cuda_980ti,dense,time,ert,0.9974057834156937,244.2430057142864,0.6747533415574506,0.04259527083595581,0.12406187628575231,0.006844139999999999,250.48,23.8260310214709,8.67062,11340
cuda_980ti-dense-time-ert:13230,cuda_980ti,dense,time,ert,0.9974816243079411,242.765211428572,0.6684886539709796,0.04067478024114218,0.1251171428570803,0.006844139999999999,250.48,23.707700334975055,8.67062,13230
cuda_980ti-dense-time-ert:15120,cuda_980ti,dense,time,ert,0.9975385915260403,242.82968000000028,0.6685624734593305,0.038849828975689296,0.1246753714285882,0.006844139999999999,250.48,23.668447586842596,8.67062,15120
cuda_980ti-dense-time-ert:17010,cuda_980ti,dense,time,ert,0.9975785944576373,242.92646285714324,0.6621352092325243,0.03802532166545778,0.12019388571429324,0.006844139999999999,252.24200000000002,23.635066800662553,8.67062,17010
cuda_980ti-dense-time-ert:18900,cuda_980ti,dense,time,ert,0.9976249362338463,241.81693714285748,0.6540484108239519,0.036936345761862575,0.12047828571435382,0.006844139999999999,252.24200000000002,23.686575505611643,8.67062,18900
cuda_980ti-dense-power-ert:1890,cuda_980ti,dense,power,ert,0.7718448043978359,226.53505142857125,3.808186239042385,0.021254823067434116,2.681028571428385,85.033,229.296,178.10686137566137,179.268,1890
cuda_980ti-dense-power-ert:3780,cuda_980ti,dense,power,ert,0.8028533742252516,225.72888285714268,3.577247339338623,0.019993924476617547,2.426984285714383,85.033,230.434,178.18203783068782,179.268,3780
cuda_980ti-dense-power-ert:5670,cuda_980ti,dense,power,ert,0.816425657820421,223.81485714285688,3.475238584728868,0.019401309517102422,2.4143571428572415,85.033,235.34449999999998,178.22729982363316,179.268,5670
cuda_980ti-dense-power-ert:7560,cuda_980ti,dense,power,ert,0.8283714556632027,223.2551085714284,3.384670210990874,0.01891146628739218,2.38292714285717,85.033,235.34449999999998,178.27894966931214,179.268,7560
cuda_980ti-dense-power-ert:9450,cuda_980ti,dense,power,ert,0.836225078520559,223.43657142857128,3.3118307569070837,0.018519218610649257,2.302161428571381,85.033,235.34449999999998,178.32874523809522,179.268,9450
cuda_980ti-dense-power-ert:11340,cuda_980ti,dense,power,ert,0.8438107488269702,222.94639999999953,3.2260730028414226,0.018037091103101106,2.207318571428928,85.033,235.34449999999998,178.28511300705466,179.268,11340
cuda_980ti-dense-power-ert:13230,cuda_980ti,dense,power,ert,0.8480257454052917,223.62431428571372,3.1723465274167193,0.017748377907549708,2.212100000000163,85.033,235.34449999999998,178.28808458049883,179.268,13230
cuda_980ti-dense-power-ert:15120,cuda_980ti,dense,power,ert,0.8546490564079038,222.84391428571402,3.1044552910948555,0.01735957949450624,2.136411428571577,85.033,235.34449999999998,178.34574209656083,179.268,15120
cuda_980ti-dense-power-ert:17010,cuda_980ti,dense,power,ert,0.8584694221403446,222.4101771428569,3.071014074118854,0.017159000857476733,2.1206428571427978,85.033,235.34449999999998,178.28596249265138,179.268,17010
cuda_980ti-dense-power-ert:18900,cuda_980ti,dense,power,ert,0.8623298823610925,223.31797142857113,3.01546942869234,0.016873643520609688,2.1024885714285375,83.273,235.34449999999998,178.28806825396825,179.268,18900
cuda_980ti-dense-memory-ert:1890,cuda_980ti,dense,memory,ert,0.9996146017768031,0.5561464146205357,0.0014024096669355691,0.006409495331298877,0.0009214564732142883,0.09747314453125,0.56597900390625,0.21454018890542328,0.18231201171875,1890
cuda_980ti-dense-memory-ert:3780,cuda_980ti,dense,memory,ert,0.9997552030351808,0.5508346121651786,0.0011193399698570972,0.0051744687250747465,0.0007393973214285809,0.09747314453125,0.56597900390625,0.2137601337735615,0.18231201171875,3780
cuda_980ti-dense-memory-ert:5670,cuda_980ti,dense,memory,ert,0.9998148443587658,0.5515000697544643,0.0009763167505648841,0.004534175348934556,0.0006508091517857251,0.09747314453125,0.56597900390625,0.21417929566936728,0.18231201171875,5670
cuda_980ti-dense-memory-ert:7560,cuda_980ti,dense,memory,ert,0.9998559563231671,0.5509559849330358,0.0008532207847167645,0.003952623997438079,0.0005691964285714363,0.09747314453125,0.56597900390625,0.21393666746755124,0.18231201171875,7560
cuda_980ti-dense-memory-ert:9450,cuda_980ti,dense,memory,ert,0.9998876319924636,0.55245849609375,0.0007540850197992864,0.003534773578049498,0.0005071149553571436,0.09747314453125,0.56597900390625,0.21427761501736112,0.18231201171875,9450
cuda_980ti-dense-memory-ert:11340,cuda_980ti,dense,memory,ert,0.9999032605563837,0.5513849748883929,0.0006892368359776463,0.0032121095240636188,0.0004547991071428559,0.09747314453125,0.56597900390625,0.2140068686618166,0.18231201171875,11340
cuda_980ti-dense-memory-ert:13230,cuda_980ti,dense,memory,ert,0.9999192882373152,0.5508548409598214,0.0006268085092062905,0.0029485754280880287,0.0004150390625000111,0.09747314453125,0.56597900390625,0.21366272203325776,0.18231201171875,13230
cuda_980ti-dense-memory-ert:15120,cuda_980ti,dense,memory,ert,0.9999299580316283,0.5514540318080358,0.0005814366692045522,0.002730271179674039,0.00038888113839284644,0.09747314453125,0.56597900390625,0.21358242135830027,0.18231201171875,15120
cuda_980ti-dense-memory-ert:17010,cuda_980ti,dense,memory,ert,0.9999406280732105,0.5515726143973214,0.0005326156288729519,0.00251016658050768,0.0003585379464285665,0.09747314453125,0.56597900390625,0.21340354278044166,0.18231201171875,17010
cuda_980ti-dense-memory-ert:18900,cuda_980ti,dense,memory,ert,0.9999495933600483,0.55143798828125,0.0004961546781482376,0.0023447176338147716,0.00033551897321426605,0.09747314453125,0.57318115234375,0.21347040731440145,0.18231201171875,18900
cuda_980ti-dense-time-dTr:1890,cuda_980ti,dense,time,dTr,0.98630120949989,246.008,1.9263258381887431,0.19289883983713504,0.6477149999999998,0.006844139999999999,246.008,23.265963498862437,8.67062,1890
cuda_980ti-dense-time-dTr:3780,cuda_980ti,dense,time,dTr,0.9932269572679623,241.61599999999999,1.393650168944139,0.12673906293125142,0.4541100000000038,0.006844139999999999,246.008,23.772623186476192,8.67062,3780
cuda_980ti-dense-time-dTr:5670,cuda_980ti,dense,time,dTr,0.9943692842123816,241.61599999999999,1.2488768339123995,0.1034205822165853,0.3696199999999997,0.006844139999999999,246.008,24.158905841899468,8.67062,5670
cuda_980ti-dense-time-dTr:7560,cuda_980ti,dense,time,dTr,0.9954466626940016,246.008,1.1129872415615745,0.09238981160946176,0.3380615000000006,0.006844139999999999,247.757,24.164801991009263,8.67062,7560
cuda_980ti-dense-time-dTr:9450,cuda_980ti,dense,time,dTr,0.9952665197916442,246.008,1.103382322913669,0.08330256324555388,0.3236699999999997,0.006844139999999999,247.757,24.123172514367198,8.67062,9450
cuda_980ti-dense-time-dTr:11340,cuda_980ti,dense,time,dTr,0.9957213940173816,246.008,1.0427567430004234,0.07810599853420647,0.29628999999999905,0.006844139999999999,250.48,23.8260310214709,8.67062,11340
cuda_980ti-dense-time-dTr:13230,cuda_980ti,dense,time,dTr,0.9960064778522318,245.93599999999998,0.9860710623719847,0.07009442077596456,0.27290499999999984,0.006844139999999999,250.48,23.707700334975055,8.67062,13230
cuda_980ti-dense-time-dTr:15120,cuda_980ti,dense,time,dTr,0.9959337216455478,246.008,0.9744922787346593,0.06768184789123055,0.2634000000000025,0.006844139999999999,250.48,23.668447586842596,8.67062,15120
cuda_980ti-dense-time-dTr:17010,cuda_980ti,dense,time,dTr,0.9957115557714761,245.93599999999998,0.9896433538235293,0.06614899641843089,0.24922000000000066,0.006844139999999999,252.24200000000002,23.635066800662553,8.67062,17010
cuda_980ti-dense-time-dTr:18900,cuda_980ti,dense,time,dTr,0.9961981739821656,246.008,0.9322333581210325,0.06189708155657947,0.2371150000000003,0.006844139999999999,252.24200000000002,23.686575505611643,8.67062,18900
cuda_980ti-dense-power-dTr:1890,cuda_980ti,dense,power,dTr,0.6834966798319955,229.296,4.477265446466357,0.02514300592151789,3.0622499999999917,85.033,229.296,178.10686137566137,179.268,1890
cuda_980ti-dense-power-dTr:3780,cuda_980ti,dense,power,dTr,0.7117367129511245,230.434,4.165694667795177,0.023369039447854567,2.695999999999998,85.033,230.434,178.18203783068782,179.268,3780
cuda_980ti-dense-power-dTr:5670,cuda_980ti,dense,power,dTr,0.7335947266385334,230.434,3.929884680490902,0.022068469103424686,2.369500000000002,85.033,235.34449999999998,178.22729982363316,179.268,5670
cuda_980ti-dense-power-dTr:7560,cuda_980ti,dense,power,dTr,0.7543091425829362,230.434,3.7498216250528995,0.021023160864291672,2.2717499999999973,85.033,235.34449999999998,178.27894966931214,179.268,7560
cuda_980ti-dense-power-dTr:9450,cuda_980ti,dense,power,dTr,0.7825944909911102,229.296,3.6389681548878547,0.02043700246409644,2.276999999999987,85.033,235.34449999999998,178.32874523809522,179.268,9450
cuda_980ti-dense-power-dTr:11340,cuda_980ti,dense,power,dTr,0.7959587801073031,228.645,3.5015892932712664,0.019685551303069412,2.0979999999999848,85.033,235.34449999999998,178.28511300705466,179.268,11340
cuda_980ti-dense-power-dTr:13230,cuda_980ti,dense,power,dTr,0.8012117063967642,228.645,3.4407158273381304,0.019311332232488564,1.9909999999999854,85.033,235.34449999999998,178.28808458049883,179.268,13230
cuda_980ti-dense-power-dTr:15120,cuda_980ti,dense,power,dTr,0.8138331929721371,228.068,3.354692869234025,0.0188864726322375,1.8384999999999962,85.033,235.34449999999998,178.34574209656083,179.268,15120
cuda_980ti-dense-power-dTr:17010,cuda_980ti,dense,power,dTr,0.8056925495828389,232.47,3.345344794752434,0.018759400336744714,1.8959999999999866,85.033,235.34449999999998,178.28596249265138,179.268,17010
cuda_980ti-dense-power-dTr:18900,cuda_980ti,dense,power,dTr,0.816786125007843,228.068,3.2653837283114693,0.01837779624770379,1.704999999999984,83.273,235.34449999999998,178.28806825396825,179.268,18900
cuda_980ti-dense-memory-dTr:1890,cuda_980ti,dense,memory,dTr,0.9966005502957795,0.56158447265625,0.0041306568715615746,0.018769837716620878,0.0025634765625,0.09747314453125,0.56597900390625,0.21454018890542328,0.18231201171875,1890
cuda_980ti-dense-memory-dTr:3780,cuda_980ti,dense,memory,dTr,0.9982100504565122,0.55462646484375,0.0030765283223788617,0.01418485197424377,0.001953125,0.09747314453125,0.56597900390625,0.2137601337735615,0.18231201171875,3780
cuda_980ti-dense-memory-dTr:5670,cuda_980ti,dense,memory,dTr,0.9987902662502477,0.55340576171875,0.00247216920856697,0.011357905338410306,0.0015869140625,0.09747314453125,0.56597900390625,0.21417929566936728,0.18231201171875,5670
cuda_980ti-dense-memory-dTr:7560,cuda_980ti,dense,memory,dTr,0.9991036026492687,0.55340576171875,0.002121662619353047,0.009639927669574425,0.0013427734375,0.09747314453125,0.56597900390625,0.21393666746755124,0.18231201171875,7560
cuda_980ti-dense-memory-dTr:9450,cuda_980ti,dense,memory,dTr,0.999291712640451,0.55340576171875,0.001883850226803851,0.008621076282875943,0.001220703125,0.09747314453125,0.56597900390625,0.21427761501736112,0.18231201171875,9450
cuda_980ti-dense-memory-dTr:11340,cuda_980ti,dense,memory,dTr,0.9994035821627915,0.55230712890625,0.0016877783389097544,0.007685822275791948,0.0010986328125,0.09747314453125,0.56597900390625,0.2140068686618166,0.18231201171875,11340
cuda_980ti-dense-memory-dTr:13230,cuda_980ti,dense,memory,dTr,0.9994833558733089,0.55230712890625,0.001547911486986881,0.007019375748005762,0.0009765625,0.09747314453125,0.56597900390625,0.21366272203325776,0.18231201171875,13230
cuda_980ti-dense-memory-dTr:15120,cuda_980ti,dense,memory,dTr,0.999600688053543,0.55230712890625,0.0013714183754099663,0.006209907633545767,0.0009765625,0.09747314453125,0.56597900390625,0.21358242135830027,0.18231201171875,15120
cuda_980ti-dense-memory-dTr:17010,cuda_980ti,dense,memory,dTr,0.9996582335948118,0.55230712890625,0.0012659047853628863,0.005733745521423527,0.0009765625,0.09747314453125,0.56597900390625,0.21340354278044166,0.18231201171875,17010
cuda_980ti-dense-memory-dTr:18900,cuda_980ti,dense,memory,dTr,0.9997084997555451,0.55230712890625,0.001160442854356221,0.005251423205722306,0.0009765625,0.09747314453125,0.57318115234375,0.21347040731440145,0.18231201171875,18900
cuda_980ti-dense-time-liR:1890,cuda_980ti,dense,time,liR,0.6448581795706982,107.77012008682651,14.715030593994474,52.86911781548712,9.87244605488624,0.006844139999999999,246.008,23.265963498862437,8.67062,1890
cuda_980ti-dense-time-liR:3780,cuda_980ti,dense,time,liR,0.6448666201598111,109.3902532563081,14.897814426134872,54.50518749670664,10.13453078595593,0.006844139999999999,246.008,23.772623186476192,8.67062,3780
cuda_980ti-dense-time-liR:5670,cuda_980ti,dense,time,liR,0.6447803766572653,110.86998695931511,15.011994470731599,55.15665059677633,10.307709773435695,0.006844139999999999,246.008,24.158905841899468,8.67062,5670
cuda_980ti-dense-time-liR:7560,cuda_980ti,dense,time,liR,0.6442892145001475,111.90439347228505,15.110911896611787,55.892848363322216,10.316740303031857,0.006844139999999999,247.757,24.164801991009263,8.67062,7560
cuda_980ti-dense-time-liR:9450,cuda_980ti,dense,time,liR,0.6446859657180639,111.16330812782844,15.037558309358745,55.16754051287423,10.305929439099948,0.006844139999999999,247.757,24.123172514367198,8.67062,9450
cuda_980ti-dense-time-liR:11340,cuda_980ti,dense,time,liR,0.6452073125658675,110.07776767328187,14.935133630646883,54.336247233964386,10.169874503188755,0.006844139999999999,250.48,23.8260310214709,8.67062,11340
cuda_980ti-dense-time-liR:13230,cuda_980ti,dense,time,liR,0.6452978947989658,109.82456093756147,14.904722313441262,54.231313986447915,10.094458717749937,0.006844139999999999,250.48,23.707700334975055,8.67062,13230
cuda_980ti-dense-time-liR:15120,cuda_980ti,dense,time,liR,0.6452792146125872,109.47828677522223,14.88741556920827,54.020382064682714,10.120442394752892,0.006844139999999999,250.48,23.668447586842596,8.67062,15120
cuda_980ti-dense-time-liR:17010,cuda_980ti,dense,time,liR,0.6453442440279189,109.31854987936083,14.87372959727114,53.82170229667017,10.087701002812484,0.006844139999999999,252.24200000000002,23.635066800662553,8.67062,17010
cuda_980ti-dense-time-liR:18900,cuda_980ti,dense,time,liR,0.6454049054798967,109.43330309185836,14.876196706401792,53.80273716630568,10.099503624551643,0.006844139999999999,252.24200000000002,23.686575505611643,8.67062,18900
cuda_980ti-dense-power-liR:1890,cuda_980ti,dense,power,liR,0.13296799070419607,190.3538216386948,6.997721140035561,0.03968757921231698,4.523256279256586,85.033,229.296,178.10686137566137,179.268,1890
cuda_980ti-dense-power-liR:3780,cuda_980ti,dense,power,liR,0.13596193157918923,189.8195830967342,6.966382749217163,0.03951262484630741,4.453147231033583,85.033,230.434,178.18203783068782,179.268,3780
cuda_980ti-dense-power-liR:5670,cuda_980ti,dense,power,liR,0.13722676590850758,189.62972727643492,6.96483345160361,0.039514586952912156,4.4472223985880674,85.033,235.34449999999998,178.22729982363316,179.268,5670
cuda_980ti-dense-power-liR:7560,cuda_980ti,dense,power,liR,0.13952980039074658,189.22859136732006,6.950730244766331,0.03947693452826644,4.422169983786219,85.033,235.34449999999998,178.27894966931214,179.268,7560
cuda_980ti-dense-power-liR:9450,cuda_980ti,dense,power,liR,0.14059181310850088,189.0949752674411,6.950778827212483,0.03949982670488477,4.4230438830860805,85.033,235.34449999999998,178.32874523809522,179.268,9450
cuda_980ti-dense-power-liR:11340,cuda_980ti,dense,power,liR,0.1407222474180554,189.0545378264444,6.945439475695766,0.03947525615467807,4.422735358264347,85.033,235.34449999999998,178.28511300705466,179.268,11340
cuda_980ti-dense-power-liR:13230,cuda_980ti,dense,power,liR,0.14076305834449965,189.04072096689524,6.946779052114501,0.03948165047364416,4.409000114074601,85.033,235.34449999999998,178.28808458049883,179.268,13230
cuda_980ti-dense-power-liR:15120,cuda_980ti,dense,power,liR,0.14139821036732192,188.95508740672057,6.944737582666828,0.03948686623256691,4.42417548361675,85.033,235.34449999999998,178.34574209656083,179.268,15120
cuda_980ti-dense-power-liR:17010,cuda_980ti,dense,power,liR,0.14055218271993197,189.00779330409335,6.93868288561006,0.03943230167314565,4.407593677797493,85.033,235.34449999999998,178.28596249265138,179.268,17010
cuda_980ti-dense-power-liR:18900,cuda_980ti,dense,power,liR,0.14051320021195324,189.01990908506397,6.932524130586183,0.03940068461531188,4.38810881251915,83.273,235.34449999999998,178.28806825396825,179.268,18900
cuda_980ti-dense-memory-liR:1890,cuda_980ti,dense,memory,liR,0.8640982747342547,0.44135656019121916,0.02936909354243954,0.1805828210254597,0.02289331533663097,0.09747314453125,0.56597900390625,0.21454018890542328,0.18231201171875,1890
cuda_980ti-dense-memory-liR:3780,cuda_980ti,dense,memory,liR,0.8644151532552518,0.4435411291598337,0.029324346550849957,0.1816596755008444,0.022917119351391305,0.09747314453125,0.56597900390625,0.2137601337735615,0.18231201171875,3780
cuda_980ti-dense-memory-liR:5670,cuda_980ti,dense,memory,liR,0.8646951794146098,0.44388713373963046,0.029320197305813683,0.18149116586735872,0.022813253438642954,0.09747314453125,0.56597900390625,0.21417929566936728,0.18231201171875,5670
cuda_980ti-dense-memory-liR:7560,cuda_980ti,dense,memory,liR,0.8646074368204054,0.4442197856862148,0.029330648460099633,0.18123505347273697,0.022941606596111025,0.09747314453125,0.56597900390625,0.21393666746755124,0.18231201171875,7560
cuda_980ti-dense-memory-liR:9450,cuda_980ti,dense,memory,liR,0.8645084729849136,0.4435014951395144,0.029331612392053286,0.18114938316917348,0.022902405355059996,0.09747314453125,0.56597900390625,0.21427761501736112,0.18231201171875,9450
cuda_980ti-dense-memory-liR:11340,cuda_980ti,dense,memory,liR,0.8647239511540454,0.44252688523036415,0.029303211764155183,0.18080130183726625,0.02278323974682657,0.09747314453125,0.56597900390625,0.2140068686618166,0.18231201171875,11340
cuda_980ti-dense-memory-liR:13230,cuda_980ti,dense,memory,liR,0.864723041447953,0.44207715262427294,0.02929460639877487,0.18054675561565472,0.022797272937714552,0.09747314453125,0.56597900390625,0.21366272203325776,0.18231201171875,13230
cuda_980ti-dense-memory-liR:15120,cuda_980ti,dense,memory,liR,0.8646187112840655,0.4418885020500197,0.029300956515519117,0.18052849508986407,0.022800210077422174,0.09747314453125,0.56597900390625,0.21358242135830027,0.18231201171875,15120
